zip_code,longitude,latitude
09042,21.5268,49.1707
09042,21.5451,49.1394
09042,21.5475,49.2311
09042,21.5509,49.1459
09042,21.553,49.1802
09042,21.5653,49.2029
09042,21.5676,49.2139
09101,21.6094,49.2159
09101,21.6173,49.1869
09101,21.6248,49.2356
09101,21.6254,49.2586
09101,21.637,49.2213
09101,21.6522,49.2021
09101,21.6582,49.1618
09101,21.6626,49.2311
09101,21.6933,49.2052
09101,21.7039,49.223
09101,21.7162,49.2095
09101,21.7488,49.2416
09112,21.6522,49.2021
09180,21.6522,49.2021
09301,21.6404,48.9199
09301,21.653,48.9131
09301,21.6698,48.9244
09301,21.6848,48.8884
09302,21.734,48.8764
09303,21.631,48.8265
09303,21.6491,48.8476
09311,21.666,48.8852
09312,21.666,48.8852
09315,21.666,48.8852
09316,21.666,48.8852
09317,21.666,48.8852
09318,21.666,48.8852
09319,21.666,48.8852
09321,21.666,48.8852
09322,21.666,48.8852
09324,21.666,48.8852
09327,21.666,48.8852
09328,21.666,48.8852
09330,21.666,48.8852
09332,21.666,48.8852
09336,21.666,48.8852
09337,21.666,48.8852
09340,21.666,48.8852
09341,21.666,48.8852
09342,21.666,48.8852
09343,21.666,48.8852
09345,21.666,48.8852
09346,21.666,48.8852
09349,21.666,48.8852
09351,21.666,48.8852
09360,21.666,48.8852
09401,21.7435,48.937
09401,21.7585,48.9132
09401,21.7726,48.8986
09401,21.7731,48.9598
09402,21.6707,48.9885
09402,21.7009,48.9661
09402,21.7095,48.9509
09402,21.7111,48.9711
09403,21.7298,48.9695
09404,21.6936,49.0604
09405,21.7255,49.0177
09405,21.7306,49.001
09405,21.7348,49.106
09405,21.7371,49.0442
09405,21.7448,48.9946
09405,21.7494,49.0669
09406,21.7585,49.0136
09406,21.781,49.0424
09407,21.7633,49.1119
09407,21.7888,49.0971
09407,21.7924,49.0672
09407,21.8247,49.0924
09407,21.8397,49.1197
09408,21.7743,49.1297
09408,21.7858,49.1723
09408,21.7922,49.1396
09409,21.6809,48.9405
09409,21.7172,48.8917
09409,21.7227,48.906
09412,21.5685,48.8794
09412,21.5758,48.8299
09412,21.6301,48.8729
09413,21.694,48.8204
09413,21.7399,48.8108
09414,21.6494,48.8025
09414,21.6839,48.7824
09415,21.557,48.9014
09421,21.7439,48.8691
09421,21.7496,48.8843
09421,21.7565,48.8534
09421,21.7598,48.8392
09422,21.773,48.8075
09423,21.635,48.9897
09423,21.6392,48.969
09423,21.6434,48.9483
09431,21.4414,49.0259
09431,21.4608,49.0495
09431,21.4714,49.0373
09431,21.4762,48.9957
09431,21.4913,49.0698
09431,21.5041,49.0269
09431,21.5106,49.0488
09431,21.5228,49.0465
09431,21.5349,49.0436
09431,21.5531,49.0354
09431,21.5821,49.062
09431,21.5895,49.0968
09431,21.5966,49.0491
09431,21.6223,49.0422
09433,21.5422,48.9667
09433,21.5785,49.0073
09433,21.5878,48.9847
09433,21.6002,49.0021
09434,21.5104,48.9835
09434,21.5429,49.0113
09434,21.5673,48.997
09435,21.5726,48.9231
09435,21.5788,48.9507
09435,21.5995,48.9278
09435,21.608,48.938
09435,21.6299,48.9075
81000,17.09,48.1504
81002,17.09,48.1504
81004,17.09,48.1504
81005,17.09,48.1504
81007,17.09,48.1504
81008,17.09,48.1504
81101,17.09,48.1504
81102,17.09,48.1504
81103,17.09,48.1504
81104,17.09,48.1504
81105,17.09,48.1504
81106,17.09,48.1504
81107,17.09,48.1504
81108,17.09,48.1504
81109,17.09,48.1504
81201,17.09,48.1504
81202,17.09,48.1504
81203,17.09,48.1504
81204,17.09,48.1504
81205,17.09,48.1504
81206,17.09,48.1504
81207,17.09,48.1504
81208,17.09,48.1504
81209,17.09,48.1504
81210,17.09,48.1504
81211,17.09,48.1504
81212,17.09,48.1504
81213,17.09,48.1504
81214,17.09,48.1504
81215,17.09,48.1504
81216,17.09,48.1504
81217,17.09,48.1504
81218,17.09,48.1504
81219,17.09,48.1504
81220,17.09,48.1504
81221,17.09,48.1504
81222,17.09,48.1504
81223,17.09,48.1504
81224,17.09,48.1504
81225,17.09,48.1504
81226,17.09,48.1504
81227,17.09,48.1504
81228,17.09,48.1504
81229,17.09,48.1504
81230,17.09,48.1504
81231,17.09,48.1504
81232,17.09,48.1504
81233,17.09,48.1504
81234,17.09,48.1504
81235,17.09,48.1504
81236,17.09,48.1504
81237,17.09,48.1504
81238,17.09,48.1504
81239,17.09,48.1504
81241,17.09,48.1504
81242,17.09,48.1504
81243,17.09,48.1504
81244,17.09,48.1504
81245,17.09,48.1504
81246,17.09,48.1504
81247,17.09,48.1504
81248,17.09,48.1504
81249,17.09,48.1504
81250,17.09,48.1504
81251,17.09,48.1504
81252,17.09,48.1504
81253,17.09,48.1504
81254,17.09,48.1504
81255,17.09,48.1504
81256,17.09,48.1504
81257,17.09,48.1504
81258,17.09,48.1504
81259,17.09,48.1504
81260,17.09,48.1504
81261,17.09,48.1504
81262,17.09,48.1504
81263,17.09,48.1504
81264,17.09,48.1504
81265,17.09,48.1504
81266,17.09,48.1504
81267,17.09,48.1504
81268,17.09,48.1504
81269,17.09,48.1504
81270,17.09,48.1504
81271,17.09,48.1504
81272,17.09,48.1504
81273,17.09,48.1504
81274,17.09,48.1504
81275,17.09,48.1504
81276,17.09,48.1504
81277,17.09,48.1504
81278,17.09,48.1504
81279,17.09,48.1504
81280,17.09,48.1504
81281,17.09,48.1504
81282,17.09,48.1504
81283,17.09,48.1504
81284,17.09,48.1504
81285,17.09,48.1504
81286,17.09,48.1504
81287,17.09,48.1504
81288,17.09,48.1504
81289,17.09,48.1504
81290,17.09,48.1504
81291,17.09,48.1504
81292,17.09,48.1504
81293,17.09,48.1504
81294,17.09,48.1504
81295,17.09,48.1504
81296,17.09,48.1504
81301,17.09,48.1504
81302,17.09,48.1504
81303,17.09,48.1504
81304,17.09,48.1504
81305,17.09,48.1504
81306,17.09,48.1504
81307,17.09,48.1504
81308,17.09,48.1504
81309,17.09,48.1504
81310,17.09,48.1504
81311,17.09,48.1504
81312,17.09,48.1504
81313,17.09,48.1504
81314,17.09,48.1504
81315,17.09,48.1504
81316,17.09,48.1504
81317,17.09,48.1504
81318,17.09,48.1504
81319,17.09,48.1504
81320,17.09,48.1504
81321,17.09,48.1504
81322,17.09,48.1504
81323,17.09,48.1504
81324,17.09,48.1504
81325,17.09,48.1504
81326,17.09,48.1504
81327,17.09,48.1504
81328,17.09,48.1504
81330,17.09,48.1504
81331,17.09,48.1504
81332,17.09,48.1504
81333,17.09,48.1504
81334,17.09,48.1504
81335,17.09,48.1504
81336,17.09,48.1504
81337,17.09,48.1504
81338,17.09,48.1504
81339,17.09,48.1504
81340,17.09,48.1504
81341,17.09,48.1504
81342,17.09,48.1504
81343,17.09,48.1504
81344,17.09,48.1504
81345,17.09,48.1504
81346,17.09,48.1504
81347,17.09,48.1504
81348,17.09,48.1504
81349,17.09,48.1504
81350,17.09,48.1504
81351,17.09,48.1504
81352,17.09,48.1504
81353,17.09,48.1504
81354,17.09,48.1504
81355,17.09,48.1504
81356,17.09,48.1504
81357,17.09,48.1504
81358,17.09,48.1504
81359,17.09,48.1504
81360,17.09,48.1504
81361,17.09,48.1504
81362,17.09,48.1504
81363,17.09,48.1504
81364,17.09,48.1504
81365,17.09,48.1504
81366,17.09,48.1504
81367,17.09,48.1504
81368,17.09,48.1504
81369,17.09,48.1504
81370,17.09,48.1504
81371,17.09,48.1504
81372,17.09,48.1504
81373,17.09,48.1504
81374,17.09,48.1504
81375,17.09,48.1504
81376,17.09,48.1504
81377,17.09,48.1504
81378,17.09,48.1504
81379,17.09,48.1504
81380,17.09,48.1504
81381,17.09,48.1504
81382,17.09,48.1504
81383,17.09,48.1504
81384,17.09,48.1504
81385,17.09,48.1504
81386,17.09,48.1504
81387,17.09,48.1504
81388,17.09,48.1504
81392,17.09,48.1504
81394,17.09,48.1504
81395,17.09,48.1504
81396,17.09,48.1504
81400,17.09,48.1504
81401,17.09,48.1504
81402,17.09,48.1504
81403,17.09,48.1504
81404,17.09,48.1504
81405,17.09,48.1504
81406,17.09,48.1504
81407,17.09,48.1504
81408,17.09,48.1504
81409,17.09,48.1504
81410,17.09,48.1504
81411,17.09,48.1504
81412,17.09,48.1504
81413,17.09,48.1504
81414,17.09,48.1504
81415,17.09,48.1504
81416,17.09,48.1504
81417,17.09,48.1504
81418,17.09,48.1504
81419,17.09,48.1504
81420,17.09,48.1504
81421,17.09,48.1504
81422,17.09,48.1504
81423,17.09,48.1504
81424,17.09,48.1504
81425,17.09,48.1504
81426,17.09,48.1504
81427,17.09,48.1504
81428,17.09,48.1504
81429,17.09,48.1504
81430,17.09,48.1504
81431,17.09,48.1504
81432,17.09,48.1504
81433,17.09,48.1504
81434,17.09,48.1504
81435,17.09,48.1504
81436,17.09,48.1504
81437,17.09,48.1504
81438,17.09,48.1504
81439,17.09,48.1504
81440,17.09,48.1504
81441,17.09,48.1504
81442,17.09,48.1504
81444,17.09,48.1504
81445,17.09,48.1504
81446,17.09,48.1504
81447,17.09,48.1504
81448,17.09,48.1504
81449,17.09,48.1504
81450,17.09,48.1504
81451,17.09,48.1504
81452,17.09,48.1504
81453,17.09,48.1504
81454,17.09,48.1504
81455,17.09,48.1504
81456,17.09,48.1504
81457,17.09,48.1504
81458,17.09,48.1504
81459,17.09,48.1504
81460,17.09,48.1504
81461,17.09,48.1504
81462,17.09,48.1504
81463,17.09,48.1504
81464,17.09,48.1504
81465,17.09,48.1504
81466,17.09,48.1504
81467,17.09,48.1504
81468,17.09,48.1504
81469,17.09,48.1504
81470,17.09,48.1504
81471,17.09,48.1504
81472,17.09,48.1504
81473,17.09,48.1504
81474,17.09,48.1504
81475,17.09,48.1504
81477,17.09,48.1504
81478,17.09,48.1504
81479,17.09,48.1504
81480,17.09,48.1504
81481,17.09,48.1504
81482,17.09,48.1504
81483,17.09,48.1504
81484,17.09,48.1504
81485,17.09,48.1504
81486,17.09,48.1504
81487,17.09,48.1504
81488,17.09,48.1504
81490,17.09,48.1504
81491,17.09,48.1504
81492,17.09,48.1504
81493,17.09,48.1504
81494,17.09,48.1504
81495,17.09,48.1504
81496,17.09,48.1504
81499,17.09,48.1504
81501,17.09,48.1504
81502,17.09,48.1504
81503,17.09,48.1504
81504,17.09,48.1504
81505,17.09,48.1504
81506,17.09,48.1504
81507,17.09,48.1504
81508,17.09,48.1504
81509,17.09,48.1504
81510,17.09,48.1504
81511,17.09,48.1504
81512,17.09,48.1504
81513,17.09,48.1504
81514,17.09,48.1504
81515,17.09,48.1504
81516,17.09,48.1504
81517,17.09,48.1504
81518,17.09,48.1504
81519,17.09,48.1504
81520,17.09,48.1504
81521,17.09,48.1504
81522,17.09,48.1504
81523,17.09,48.1504
81524,17.09,48.1504
81525,17.09,48.1504
81526,17.09,48.1504
81527,17.09,48.1504
81528,17.09,48.1504
81529,17.09,48.1504
81530,17.09,48.1504
81531,17.09,48.1504
81532,17.09,48.1504
81533,17.09,48.1504
81534,17.09,48.1504
81535,17.09,48.1504
81536,17.09,48.1504
81537,17.09,48.1504
81538,17.09,48.1504
81539,17.09,48.1504
81540,17.09,48.1504
81541,17.09,48.1504
81542,17.09,48.1504
81543,17.09,48.1504
81544,17.09,48.1504
81545,17.09,48.1504
81546,17.09,48.1504
81547,17.09,48.1504
81548,17.09,48.1504
81549,17.09,48.1504
81550,17.09,48.1504
81551,17.09,48.1504
81552,17.09,48.1504
81553,17.09,48.1504
81555,17.09,48.1504
81556,17.09,48.1504
81557,17.09,48.1504
81558,17.09,48.1504
81559,17.09,48.1504
81561,17.09,48.1504
81562,17.09,48.1504
81563,17.09,48.1504
81565,17.09,48.1504
81566,17.09,48.1504
81567,17.09,48.1504
81568,17.09,48.1504
81569,17.09,48.1504
81570,17.09,48.1504
81571,17.09,48.1504
81572,17.09,48.1504
81573,17.09,48.1504
81574,17.09,48.1504
81575,17.09,48.1504
81576,17.09,48.1504
81577,17.09,48.1504
81578,17.09,48.1504
81579,17.09,48.1504
81580,17.09,48.1504
81582,17.09,48.1504
81583,17.09,48.1504
81584,17.09,48.1504
81585,17.09,48.1504
81586,17.09,48.1504
81587,17.09,48.1504
81588,17.09,48.1504
81589,17.09,48.1504
81590,17.09,48.1504
81591,17.09,48.1504
81592,17.09,48.1504
81593,17.09,48.1504
81594,17.09,48.1504
81595,17.09,48.1504
81596,17.09,48.1504
81601,17.09,48.1504
81602,17.09,48.1504
81603,17.09,48.1504
81604,17.09,48.1504
81605,17.09,48.1504
81606,17.09,48.1504
81607,17.09,48.1504
81608,17.09,48.1504
81609,17.09,48.1504
81610,17.09,48.1504
81611,17.09,48.1504
81612,17.09,48.1504
81613,17.09,48.1504
81614,17.09,48.1504
81615,17.09,48.1504
81616,17.09,48.1504
81617,17.09,48.1504
81618,17.09,48.1504
81619,17.09,48.1504
81620,17.09,48.1504
81621,17.09,48.1504
81622,17.09,48.1504
81623,17.09,48.1504
81624,17.09,48.1504
81625,17.09,48.1504
81626,17.09,48.1504
81627,17.09,48.1504
81628,17.09,48.1504
81629,17.09,48.1504
81630,17.09,48.1504
81631,17.09,48.1504
81632,17.09,48.1504
81633,17.09,48.1504
81634,17.09,48.1504
81635,17.09,48.1504
81636,17.09,48.1504
81637,17.09,48.1504
81638,17.09,48.1504
81639,17.09,48.1504
81640,17.09,48.1504
81641,17.09,48.1504
81642,17.09,48.1504
81643,17.09,48.1504
81644,17.09,48.1504
81645,17.09,48.1504
81646,17.09,48.1504
81647,17.09,48.1504
81648,17.09,48.1504
81702,17.09,48.1504
81704,17.09,48.1504
81711,17.09,48.1504
81715,17.09,48.1504
81753,17.09,48.1504
81755,17.09,48.1504
81762,17.09,48.1504
81773,17.09,48.1504
81777,17.09,48.1504
81778,17.09,48.1504
81780,17.09,48.1504
81782,17.09,48.1504
81785,17.09,48.1504
81787,17.09,48.1504
81789,17.09,48.1504
81795,17.09,48.1504
81796,17.09,48.1504
81798,17.09,48.1504
81802,17.09,48.1504
81809,17.09,48.1504
81811,17.09,48.1504
81901,17.09,48.1504
81944,17.09,48.1504
82002,17.2087,48.1383
82004,17.2087,48.1383
82005,17.2087,48.1383
82007,17.2087,48.1383
82008,17.2087,48.1383
82009,17.2087,48.1383
82011,17.2087,48.1383
82012,17.2087,48.1383
82013,17.2087,48.1383
82014,17.2087,48.1383
82015,17.2087,48.1383
82016,17.2087,48.1383
82017,17.2087,48.1383
82018,17.2087,48.1383
82101,17.1564,48.1555
82102,17.162,48.1612
82103,17.1655,48.1559
82104,17.1678,48.1715
82105,17.1708,48.146
82106,17.2088,48.1283
82107,17.2087,48.1383
82107,17.2088,48.1345
82108,17.1332,48.1533
82109,17.1411,48.1481
82201,17.2087,48.1383
82202,17.2087,48.1383
82204,17.2087,48.1383
82208,17.2087,48.1383
82210,17.2087,48.1383
82211,17.2087,48.1383
82303,17.2087,48.1383
82305,17.2087,48.1383
82307,17.2087,48.1383
82309,17.2087,48.1383
82311,17.2087,48.1383
82352,17.2087,48.1383
82353,17.2087,48.1383
82355,17.2087,48.1383
82361,17.2087,48.1383
82362,17.2087,48.1383
82365,17.2087,48.1383
82375,17.2087,48.1383
82405,17.2087,48.1383
82410,17.2087,48.1383
82412,17.2087,48.1383
82419,17.2087,48.1383
82420,17.2087,48.1383
82451,17.2087,48.1383
82452,17.2087,48.1383
82453,17.2087,48.1383
82454,17.2087,48.1383
82456,17.2087,48.1383
82457,17.2087,48.1383
82459,17.2087,48.1383
82460,17.2087,48.1383
82463,17.2087,48.1383
82466,17.2087,48.1383
82467,17.2087,48.1383
82469,17.2087,48.1383
82470,17.2087,48.1383
82472,17.2087,48.1383
82473,17.2087,48.1383
82475,17.2087,48.1383
82476,17.2087,48.1383
82477,17.2087,48.1383
82480,17.2087,48.1383
82484,17.2087,48.1383
82489,17.2087,48.1383
82490,17.2087,48.1383
82491,17.2087,48.1383
82492,17.2087,48.1383
82494,17.2087,48.1383
82496,17.2087,48.1383
82497,17.2087,48.1383
82503,17.2087,48.1383
82508,17.2087,48.1383
82510,17.2087,48.1383
82511,17.2087,48.1383
82513,17.2087,48.1383
82518,17.2087,48.1383
82519,17.2087,48.1383
82521,17.2087,48.1383
82556,17.2087,48.1383
82561,17.2087,48.1383
82562,17.2087,48.1383
82563,17.2087,48.1383
82601,17.2087,48.1383
82603,17.2087,48.1383
82604,17.2087,48.1383
82605,17.2087,48.1383
82609,17.2087,48.1383
82616,17.2087,48.1383
82617,17.2087,48.1383
82625,17.2087,48.1383
82629,17.2087,48.1383
82633,17.2087,48.1383
82637,17.2087,48.1383
82638,17.2087,48.1383
82643,17.2087,48.1383
82646,17.2087,48.1383
82648,17.2087,48.1383
82656,17.2087,48.1383
82662,17.2087,48.1383
82664,17.2087,48.1383
82673,17.2087,48.1383
82686,17.2087,48.1383
82701,17.2087,48.1383
82702,17.2087,48.1383
82703,17.2087,48.1383
82704,17.2087,48.1383
82705,17.2087,48.1383
82706,17.2087,48.1383
82707,17.2087,48.1383
82708,17.2087,48.1383
82709,17.2087,48.1383
82710,17.2087,48.1383
82711,17.2087,48.1383
82712,17.2087,48.1383
82713,17.2087,48.1383
82714,17.2087,48.1383
82715,17.2087,48.1383
82718,17.2087,48.1383
82719,17.2087,48.1383
82720,17.2087,48.1383
82725,17.2087,48.1383
82729,17.2087,48.1383
82734,17.2087,48.1383
82745,17.2087,48.1383
82749,17.2087,48.1383
82752,17.2087,48.1383
82757,17.2087,48.1383
82758,17.2087,48.1383
82761,17.2087,48.1383
82764,17.2087,48.1383
82770,17.2087,48.1383
82851,17.2087,48.1383
82855,17.2087,48.1383
82902,17.2087,48.1383
82904,17.2087,48.1383
82905,17.2087,48.1383
82924,17.2087,48.1383
82948,17.2087,48.1383
82974,17.2087,48.1383
82975,17.2087,48.1383
82990,17.2087,48.1383
83000,17.179,48.2094
83001,17.179,48.2094
83002,17.179,48.2094
83003,17.179,48.2094
83004,17.179,48.2094
83005,17.179,48.2094
83008,17.179,48.2094
83101,17.1029,48.1677
83102,17.1248,48.1739
83103,17.134,48.1696
83104,17.1434,48.1683
83106,17.1504,48.2132
83107,17.2076,48.2056
83151,17.179,48.2094
83152,17.179,48.2094
83153,17.179,48.2094
83154,17.179,48.2094
83201,17.179,48.2094
83203,17.179,48.2094
83205,17.179,48.2094
83206,17.179,48.2094
83210,17.179,48.2094
83211,17.179,48.2094
83214,17.179,48.2094
83215,17.179,48.2094
83217,17.179,48.2094
83218,17.179,48.2094
83225,17.179,48.2094
83227,17.179,48.2094
83228,17.179,48.2094
83229,17.179,48.2094
83232,17.179,48.2094
83234,17.179,48.2094
83236,17.179,48.2094
83237,17.179,48.2094
83238,17.179,48.2094
83239,17.179,48.2094
83240,17.179,48.2094
83242,17.179,48.2094
83245,17.179,48.2094
83247,17.179,48.2094
83248,17.179,48.2094
83250,17.179,48.2094
83252,17.179,48.2094
83253,17.179,48.2094
83254,17.179,48.2094
83255,17.179,48.2094
83256,17.179,48.2094
83257,17.179,48.2094
83259,17.179,48.2094
83262,17.179,48.2094
83264,17.179,48.2094
83265,17.179,48.2094
83266,17.179,48.2094
83268,17.179,48.2094
83270,17.179,48.2094
83271,17.179,48.2094
83272,17.179,48.2094
83273,17.179,48.2094
83275,17.179,48.2094
83277,17.179,48.2094
83280,17.179,48.2094
83283,17.179,48.2094
83284,17.179,48.2094
83290,17.179,48.2094
83291,17.179,48.2094
83292,17.179,48.2094
83296,17.179,48.2094
83298,17.179,48.2094
83302,17.179,48.2094
83303,17.179,48.2094
83304,17.179,48.2094
83305,17.179,48.2094
83306,17.179,48.2094
83310,17.179,48.2094
83312,17.179,48.2094
83314,17.179,48.2094
83315,17.179,48.2094
83316,17.179,48.2094
83318,17.179,48.2094
83320,17.179,48.2094
83324,17.179,48.2094
83329,17.179,48.2094
83331,17.179,48.2094
83332,17.179,48.2094
83334,17.179,48.2094
83336,17.179,48.2094
83339,17.179,48.2094
83340,17.179,48.2094
83345,17.179,48.2094
83348,17.179,48.2094
83350,17.179,48.2094
83351,17.179,48.2094
83353,17.179,48.2094
83358,17.179,48.2094
83372,17.179,48.2094
83374,17.179,48.2094
83391,17.179,48.2094
83401,17.179,48.2094
83403,17.179,48.2094
83404,17.179,48.2094
83413,17.179,48.2094
83414,17.179,48.2094
83415,17.179,48.2094
83506,17.179,48.2094
83509,17.179,48.2094
83515,17.179,48.2094
83517,17.179,48.2094
83518,17.179,48.2094
83526,17.179,48.2094
83554,17.179,48.2094
83602,17.179,48.2094
83603,17.179,48.2094
83604,17.179,48.2094
83605,17.179,48.2094
83607,17.179,48.2094
83609,17.179,48.2094
83611,17.179,48.2094
83614,17.179,48.2094
83710,17.179,48.2094
83752,17.179,48.2094
83753,17.179,48.2094
83756,17.179,48.2094
83762,17.179,48.2094
83763,17.179,48.2094
83784,17.179,48.2094
83796,17.179,48.2094
83808,17.179,48.2094
83810,17.179,48.2094
83902,17.179,48.2094
83904,17.179,48.2094
83906,17.179,48.2094
83907,17.179,48.2094
83908,17.179,48.2094
83909,17.179,48.2094
83910,17.179,48.2094
83911,17.179,48.2094
83912,17.179,48.2094
83913,17.179,48.2094
83914,17.179,48.2094
83915,17.179,48.2094
83916,17.179,48.2094
83919,17.179,48.2094
83920,17.179,48.2094
83921,17.179,48.2094
83922,17.179,48.2094
83923,17.179,48.2094
83925,17.179,48.2094
83926,17.179,48.2094
83929,17.179,48.2094
83930,17.179,48.2094
83932,17.179,48.2094
83934,17.179,48.2094
83936,17.179,48.2094
83938,17.179,48.2094
83939,17.179,48.2094
83941,17.179,48.2094
83943,17.179,48.2094
83949,17.179,48.2094
83950,17.179,48.2094
83961,17.179,48.2094
83962,17.179,48.2094
83964,17.179,48.2094
84000,17.0369,48.1791
84001,17.0369,48.1791
84002,17.0369,48.1791
84004,17.0369,48.1791
84005,17.0369,48.1791
84006,17.0369,48.1791
84007,17.0369,48.1791
84008,17.0369,48.1791
84011,17.0369,48.1791
84101,17.0352,48.1887
84102,17.0352,48.1887
84103,17.053,48.1905
84104,17.0552,48.1534
84105,17.0552,48.1534
84106,17.0382,48.2411
84107,16.9777,48.2141
84107,17.0552,48.1534
84108,16.9827,48.2087
84110,16.9842,48.1744
84202,17.0369,48.1791
84208,17.0369,48.1791
84211,17.0369,48.1791
84213,17.0369,48.1791
84214,17.0369,48.1791
84215,17.0369,48.1791
84216,17.0369,48.1791
84217,17.0369,48.1791
84220,17.0369,48.1791
84221,17.0369,48.1791
84227,17.0369,48.1791
84229,17.0369,48.1791
84231,17.0369,48.1791
84237,17.0369,48.1791
84240,17.0369,48.1791
84244,17.0369,48.1791
84247,17.0369,48.1791
84248,17.0369,48.1791
84252,17.0369,48.1791
84253,17.0369,48.1791
84255,17.0369,48.1791
84258,17.0369,48.1791
84262,17.0369,48.1791
84264,17.0369,48.1791
84302,17.0369,48.1791
84353,17.0369,48.1791
84355,17.0369,48.1791
84356,17.0369,48.1791
84401,17.0369,48.1791
84402,17.0369,48.1791
84403,17.0369,48.1791
84404,17.0369,48.1791
84408,17.0369,48.1791
84410,17.0369,48.1791
84411,17.0369,48.1791
84412,17.0369,48.1791
84413,17.0369,48.1791
84415,17.0369,48.1791
84416,17.0369,48.1791
84417,17.0369,48.1791
84418,17.0369,48.1791
84419,17.0369,48.1791
84420,17.0369,48.1791
84422,17.0369,48.1791
84423,17.0369,48.1791
84424,17.0369,48.1791
84425,17.0369,48.1791
84437,17.0369,48.1791
84453,17.0369,48.1791
84454,17.0369,48.1791
84501,17.0369,48.1791
84502,17.0369,48.1791
84503,17.0369,48.1791
84504,17.0369,48.1791
84505,17.0369,48.1791
84506,17.0369,48.1791
84507,17.0369,48.1791
84508,17.0369,48.1791
84510,17.0369,48.1791
84511,17.0369,48.1791
84512,17.0369,48.1791
84513,17.0369,48.1791
84515,17.0369,48.1791
84517,17.0369,48.1791
84519,17.0369,48.1791
84521,17.0369,48.1791
84523,17.0369,48.1791
84524,17.0369,48.1791
84525,17.0369,48.1791
84527,17.0369,48.1791
84529,17.0369,48.1791
84530,17.0369,48.1791
84532,17.0369,48.1791
84533,17.0369,48.1791
84535,17.0369,48.1791
84536,17.0369,48.1791
84538,17.0369,48.1791
84541,17.0369,48.1791
84543,17.0369,48.1791
84545,17.0369,48.1791
84546,17.0369,48.1791
84551,17.0369,48.1791
85000,17.1722,48.0427
85002,17.1722,48.0427
85003,17.1722,48.0427
85005,17.1722,48.0427
85007,17.1722,48.0427
85101,17.1006,48.1238
85102,17.1722,48.0427
85103,17.1722,48.0427
85104,17.1246,48.1225
85105,17.1722,48.0427
85106,17.1722,48.0427
85107,17.1193,48.0939
85110,17.1153,48.066
85110,17.1446,48.0549
85110,17.1998,48.0305
85200,17.1722,48.0427
85201,17.1722,48.0427
85205,17.1722,48.0427
85206,17.1722,48.0427
85209,17.1722,48.0427
85210,17.1722,48.0427
85223,17.1722,48.0427
85226,17.1722,48.0427
85227,17.1722,48.0427
85228,17.1722,48.0427
85235,17.1722,48.0427
85238,17.1722,48.0427
85240,17.1722,48.0427
85241,17.1722,48.0427
85242,17.1722,48.0427
85245,17.1722,48.0427
85250,17.1722,48.0427
85255,17.1722,48.0427
85258,17.1722,48.0427
85260,17.1722,48.0427
85264,17.1722,48.0427
85267,17.1722,48.0427
85269,17.1722,48.0427
85271,17.1722,48.0427
85274,17.1722,48.0427
85283,17.1722,48.0427
85289,17.1722,48.0427
85292,17.1722,48.0427
85307,17.1722,48.0427
85308,17.1722,48.0427
85318,17.1722,48.0427
85401,17.1722,48.0427
85404,17.1722,48.0427
85405,17.1722,48.0427
90001,17.3071,48.334
90021,17.2154,48.2522
90023,17.3023,48.2719
90024,17.3608,48.2133
90025,17.2909,48.2279
90026,17.2743,48.2576
90027,17.3019,48.2007
90028,17.2554,48.1867
90028,17.275,48.1661
90029,17.3554,48.1839
90031,17.0317,48.2747
90032,17.0858,48.2621
90033,17.064,48.249
90041,17.2363,48.0978
90042,17.2607,48.0835
90042,17.3,48.1059
90043,17.2503,48.0381
90043,17.2535,48.0598
90044,17.3357,48.1425
90044,17.3663,48.1583
90045,17.2968,48.1545
90046,17.2709,48.142
90050,17.4476,48.1973
90050,17.4827,48.1813
90051,16.9833,48.3167
90052,17.1573,48.406
90053,17.1442,48.3669
90054,17.0995,48.3475
90055,17.0432,48.3336
90061,16.9333,48.4667
90062,16.9833,48.45
90063,16.9333,48.4167
90064,16.8667,48.4
90065,16.8488,48.3807
90066,16.9119,48.3294
90067,16.9833,48.3667
90068,16.9986,48.3751
90081,17.3496,48.2982
90082,17.4192,48.2666
90083,17.4787,48.2705
90084,17.4452,48.3094
90084,17.4575,48.2925
90084,17.4623,48.2854
90085,17.3994,48.3334
90086,17.3972,48.3843
90086,17.4071,48.3576
90086,17.4479,48.332
90088,17.3757,48.4161
90089,17.3315,48.3909
90089,17.3635,48.3992
90090,17.3397,48.3668
90091,17.2234,48.2897
90101,17.0219,48.436
90119,17.0219,48.436
90120,17.0219,48.436
90126,17.0219,48.436
90201,17.2666,48.2899
90201,17.2904,48.3114
90203,17.2666,48.2899
90204,17.2746,48.297
90214,17.2746,48.297
90215,17.2746,48.297
90218,17.2746,48.297
90226,17.2746,48.297
90301,17.3894,48.1913
90301,17.4004,48.2195
90301,17.4209,48.1704
90301,17.4356,48.1854
90301,17.4414,48.1529
90301,17.4784,48.2131
90312,17.4004,48.2195
90501,17.367,48.6792
90501,17.376,48.7144
90503,17.3715,48.6968
90508,17.3715,48.6968
90511,17.3715,48.6968
90515,17.3715,48.6968
90525,17.3715,48.6968
90526,17.3715,48.6968
90528,17.3715,48.6968
90529,17.3715,48.6968
90530,17.3715,48.6968
90531,17.3715,48.6968
90532,17.3715,48.6968
90535,17.3715,48.6968
90540,17.3715,48.6968
90545,17.3715,48.6968
